"Date","Station","SampleID","Samplenum","Date_year","Month","Days","Fraction","Photonum","pH","Type","Arrival","Departure","Sky","StationDepth","Secchi","Temp","Turbidity","LogPhyco","LogChla","LogParMC","ParMC","DissMC","Phycocyanin","Chla","DOC","SRP","TP","TDP","POC","PON","PP","N.P","Nitrate","Ammonia","SortChem","H2O2","Intensive","Shore","NoaaStation","CDOM"
"9/29","nearshore2","E0106_CNA","E0106","9/29/14","September",125,"CNA","E140173",8.835,"sample","10:05","10:17","sunny",4,0.6,19.4,22.1,7.682994584,6.058099988,2.070389328,4.2,0.6,205.5,66.63,3.044,2.25,132.7,8.3,5.84,1.07,124.46,8.59,147.5,0.1,"E2014_0106",296.5561875,"n","nearshore","WE2",6.659957275
"9/29","nearshore1","E0108_100LTR","E0108","9/29/14","September",125,"100LTR","E140175",8.738,"sample","11:10","11:25","foggy",5.9,0.8,19.5,31.9,4.450881315,4.475733431,-0.736965594,0.6,0.5,21.87,22.25,3.475,7.98,69.2,9.1,3.03,0.48,60.11,8.01,140,0.44,"E2014_0108",320.7728026,"n","nearshore","WE12",3.991414089
"9/29","nearshore1","E0108_22NA","E0108","9/29/14","September",125,"22NA","E140175",8.738,"sample","11:10","11:25","foggy",5.9,0.8,19.5,31.9,4.450881315,4.475733431,-0.736965594,0.6,0.5,21.87,22.25,3.475,7.98,69.2,9.1,3.03,0.48,60.11,8.01,140,0.44,"E2014_0108",320.7728026,"n","nearshore","WE12",3.991414089
"9/29","nearshore1","E0108_3NA","E0108","9/29/14","September",125,"3NA","E140175",8.738,"sample","11:10","11:25","foggy",5.9,0.8,19.5,31.9,4.450881315,4.475733431,-0.736965594,0.6,0.5,21.87,22.25,3.475,7.98,69.2,9.1,3.03,0.48,60.11,8.01,140,0.44,"E2014_0108",320.7728026,"n","nearshore","WE12",3.991414089
"9/29","nearshore1","E0108_53LTR","E0108","9/29/14","September",125,"53LTR","E140175",8.738,"sample","11:10","11:25","foggy",5.9,0.8,19.5,31.9,4.450881315,4.475733431,-0.736965594,0.6,0.5,21.87,22.25,3.475,7.98,69.2,9.1,3.03,0.48,60.11,8.01,140,0.44,"E2014_0108",320.7728026,"n","nearshore","WE12",3.991414089
"9/29","nearshore1","E0108_CNA","E0108","9/29/14","September",125,"CNA","E140175",8.738,"sample","11:10","11:25","foggy",5.9,0.8,19.5,31.9,4.450881315,4.475733431,-0.736965594,0.6,0.5,21.87,22.25,3.475,7.98,69.2,9.1,3.03,0.48,60.11,8.01,140,0.44,"E2014_0108",320.7728026,"n","nearshore","WE12",3.991414089
"9/29","offshore","E0110_100LTR","E0110","9/29/14","September",125,"100LTR","E140177",8.578,"sample","12:17","12:30","sunny",7.9,2.1,19.9,4.34,1.867896464,3.203201156,-2.321928095,0.2,0,3.65,9.21,2.72,0.1,17.7,3.1,0.82,0.14,14.64,9.43,188,0.33,"E2014_0110",290.0495404,"n","offshore","WE4",2.305297754
"9/29","offshore","E0110_22NA","E0110","9/29/14","September",125,"22NA","E140177",8.578,"sample","12:17","12:30","sunny",7.9,2.1,19.9,4.34,1.867896464,3.203201156,-2.321928095,0.2,0,3.65,9.21,2.72,0.1,17.7,3.1,0.82,0.14,14.64,9.43,188,0.33,"E2014_0110",290.0495404,"n","offshore","WE4",2.305297754
"9/29","offshore","E0110_3NA","E0110","9/29/14","September",125,"3NA","E140177",8.578,"sample","12:17","12:30","sunny",7.9,2.1,19.9,4.34,1.867896464,3.203201156,-2.321928095,0.2,0,3.65,9.21,2.72,0.1,17.7,3.1,0.82,0.14,14.64,9.43,188,0.33,"E2014_0110",290.0495404,"n","offshore","WE4",2.305297754
"9/29","offshore","E0110_53LTR","E0110","9/29/14","September",125,"53LTR","E140177",8.578,"sample","12:17","12:30","sunny",7.9,2.1,19.9,4.34,1.867896464,3.203201156,-2.321928095,0.2,0,3.65,9.21,2.72,0.1,17.7,3.1,0.82,0.14,14.64,9.43,188,0.33,"E2014_0110",290.0495404,"n","offshore","WE4",2.305297754
"10/6","nearshore2","E0112_100LTR","E0112","10/6/14","October",132,"100LTR","E140179",8.042,"sample","10:21","10:31","cloudy",4.7,0.9,15.3,9.88,2.641546029,3.010779839,NA,0,0.3,6.24,8.06,3.1168,12.65,53,11.1,1.56,0.21,41.97,4.89,149,11.18,"E2014_0112",163.163617,"n","nearshore","WE2",3.050864158
"10/6","nearshore2","E0112_22NA","E0112","10/6/14","October",132,"22NA","E140179",8.042,"sample","10:21","10:31","cloudy",4.7,0.9,15.3,9.88,2.641546029,3.010779839,NA,0,0.3,6.24,8.06,3.1168,12.65,53,11.1,1.56,0.21,41.97,4.89,149,11.18,"E2014_0112",163.163617,"n","nearshore","WE2",3.050864158
"10/6","nearshore2","E0112_3NA","E0112","10/6/14","October",132,"3NA","E140179",8.042,"sample","10:21","10:31","cloudy",4.7,0.9,15.3,9.88,2.641546029,3.010779839,NA,0,0.3,6.24,8.06,3.1168,12.65,53,11.1,1.56,0.21,41.97,4.89,149,11.18,"E2014_0112",163.163617,"n","nearshore","WE2",3.050864158
"10/6","nearshore2","E0112_53LTR","E0112","10/6/14","October",132,"53LTR","E140179",8.042,"sample","10:21","10:31","cloudy",4.7,0.9,15.3,9.88,2.641546029,3.010779839,NA,0,0.3,6.24,8.06,3.1168,12.65,53,11.1,1.56,0.21,41.97,4.89,149,11.18,"E2014_0112",163.163617,"n","nearshore","WE2",3.050864158
"10/6","nearshore2","E0112_CNA","E0112","10/6/14","October",132,"CNA","E140179",8.042,"sample","10:21","10:31","cloudy",4.7,0.9,15.3,9.88,2.641546029,3.010779839,NA,0,0.3,6.24,8.06,3.1168,12.65,53,11.1,1.56,0.21,41.97,4.89,149,11.18,"E2014_0112",163.163617,"n","nearshore","WE2",3.050864158
"10/6","nearshore1","E0114_100LTR","E0114","10/6/14","October",132,"100LTR","E140181",7.977,"sample","11:22","11:34","cloudy",5.9,0.6,15.5,11.5,-1,1.989139007,NA,0,0.2,0.5,3.97,3.04825,12.57,39.4,9.3,0.71,0.12,30.12,4.02,169.5,36.39,"E2014_0114",183.076992,"n","nearshore","WE12",3.318569845
"10/6","nearshore1","E0114_22NA","E0114","10/6/14","October",132,"22NA","E140181",7.977,"sample","11:22","11:34","cloudy",5.9,0.6,15.5,11.5,-1,1.989139007,NA,0,0.2,0.5,3.97,3.04825,12.57,39.4,9.3,0.71,0.12,30.12,4.02,169.5,36.39,"E2014_0114",183.076992,"n","nearshore","WE12",3.318569845
"10/6","nearshore1","E0114_3NA","E0114","10/6/14","October",132,"3NA","E140181",7.977,"sample","11:22","11:34","cloudy",5.9,0.6,15.5,11.5,-1,1.989139007,NA,0,0.2,0.5,3.97,3.04825,12.57,39.4,9.3,0.71,0.12,30.12,4.02,169.5,36.39,"E2014_0114",183.076992,"n","nearshore","WE12",3.318569845
"10/6","nearshore1","E0114_53LTR","E0114","10/6/14","October",132,"53LTR","E140181",7.977,"sample","11:22","11:34","cloudy",5.9,0.6,15.5,11.5,-1,1.989139007,NA,0,0.2,0.5,3.97,3.04825,12.57,39.4,9.3,0.71,0.12,30.12,4.02,169.5,36.39,"E2014_0114",183.076992,"n","nearshore","WE12",3.318569845
"10/6","nearshore1","E0114_CNA","E0114","10/6/14","October",132,"CNA","E140181",7.977,"sample","11:22","11:34","cloudy",5.9,0.6,15.5,11.5,-1,1.989139007,NA,0,0.2,0.5,3.97,3.04825,12.57,39.4,9.3,0.71,0.12,30.12,4.02,169.5,36.39,"E2014_0114",183.076992,"n","nearshore","WE12",3.318569845
"10/6","offshore","E0116_100LTR","E0116","10/6/14","October",132,"100LTR","E140183",7.987,"sample","12:37","12:48","cloudy",7.9,1.5,15.4,4.87,-1.473931188,0.23878686,-3.321928095,0.1,0,0.36,1.18,2.1325,6.84,20.7,4.8,0.4,0.06,15.95,3.65,191.5,23.01,"E2014_0116",182.2009117,"n","offshore","WE4",1.343799997
"10/6","offshore","E0116_22NA","E0116","10/6/14","October",132,"22NA","E140183",7.987,"sample","12:37","12:48","cloudy",7.9,1.5,15.4,4.87,-1.473931188,0.23878686,-3.321928095,0.1,0,0.36,1.18,2.1325,6.84,20.7,4.8,0.4,0.06,15.95,3.65,191.5,23.01,"E2014_0116",182.2009117,"n","offshore","WE4",1.343799997
"10/6","offshore","E0116_3NA","E0116","10/6/14","October",132,"3NA","E140183",7.987,"sample","12:37","12:48","cloudy",7.9,1.5,15.4,4.87,-1.473931188,0.23878686,-3.321928095,0.1,0,0.36,1.18,2.1325,6.84,20.7,4.8,0.4,0.06,15.95,3.65,191.5,23.01,"E2014_0116",182.2009117,"n","offshore","WE4",1.343799997
"10/6","offshore","E0116_53LTR","E0116","10/6/14","October",132,"53LTR","E140183",7.987,"sample","12:37","12:48","cloudy",7.9,1.5,15.4,4.87,-1.473931188,0.23878686,-3.321928095,0.1,0,0.36,1.18,2.1325,6.84,20.7,4.8,0.4,0.06,15.95,3.65,191.5,23.01,"E2014_0116",182.2009117,"n","offshore","WE4",1.343799997
"10/6","offshore","E0116_CNA","E0116","10/6/14","October",132,"CNA","E140183",7.987,"sample","12:37","12:48","cloudy",7.9,1.5,15.4,4.87,-1.473931188,0.23878686,-3.321928095,0.1,0,0.36,1.18,2.1325,6.84,20.7,4.8,0.4,0.06,15.95,3.65,191.5,23.01,"E2014_0116",182.2009117,"n","offshore","WE4",1.343799997
"10/15","nearshore2","E0118_100LTR","E0118","10/15/14","October",141,"100LTR","E140200",8.116,"sample","10:09","10:20","cloudy",5,0.7,14.2,10.3,-0.089267338,2.776103988,-1.152003093,0.45,0.3,0.94,6.85,3.994,10.19,48.8,17.2,1.1,0.14,31.53,4.53,153.5,9.31,"E2014_0118",154.2188826,"n","nearshore","WE2",4.021027382
"10/15","nearshore2","E0118_22NA","E0118","10/15/14","October",141,"22NA","E140200",8.116,"sample","10:09","10:20","cloudy",5,0.7,14.2,10.3,-0.089267338,2.776103988,-1.152003093,0.45,0.3,0.94,6.85,3.994,10.19,48.8,17.2,1.1,0.14,31.53,4.53,153.5,9.31,"E2014_0118",154.2188826,"n","nearshore","WE2",4.021027382
"10/15","nearshore2","E0118_3NA","E0118","10/15/14","October",141,"3NA","E140200",8.116,"sample","10:09","10:20","cloudy",5,0.7,14.2,10.3,-0.089267338,2.776103988,-1.152003093,0.45,0.3,0.94,6.85,3.994,10.19,48.8,17.2,1.1,0.14,31.53,4.53,153.5,9.31,"E2014_0118",154.2188826,"n","nearshore","WE2",4.021027382
"10/15","nearshore2","E0118_53LTR","E0118","10/15/14","October",141,"53LTR","E140200",8.116,"sample","10:09","10:20","cloudy",5,0.7,14.2,10.3,-0.089267338,2.776103988,-1.152003093,0.45,0.3,0.94,6.85,3.994,10.19,48.8,17.2,1.1,0.14,31.53,4.53,153.5,9.31,"E2014_0118",154.2188826,"n","nearshore","WE2",4.021027382
"10/15","nearshore2","E0118_CNA","E0118","10/15/14","October",141,"CNA","E140200",8.116,"sample","10:09","10:20","cloudy",5,0.7,14.2,10.3,-0.089267338,2.776103988,-1.152003093,0.45,0.3,0.94,6.85,3.994,10.19,48.8,17.2,1.1,0.14,31.53,4.53,153.5,9.31,"E2014_0118",154.2188826,"n","nearshore","WE2",4.021027382
"10/15","nearshore1","E0120_100LTR","E0120","10/15/14","October",141,"100LTR","E140202",8.022,"no-amp","11:11","11:25","mostly cloudy",5.7,0.7,14.6,11.1,-1.358453971,2.039138394,-1.736965594,0.3,0.1,0.39,4.11,2.911833333,11.27,25.6,18.2,0.9,0.14,7.34,18.55,150.5,6.54,"E2014_0120",214.3144507,"n","nearshore","WE12",2.534959728
"10/15","nearshore1","E0120_22NA","E0120","10/15/14","October",141,"22NA","E140202",8.022,"sample","11:11","11:25","mostly cloudy",5.7,0.7,14.6,11.1,-1.358453971,2.039138394,-1.736965594,0.3,0.1,0.39,4.11,2.911833333,11.27,25.6,18.2,0.9,0.14,7.34,18.55,150.5,6.54,"E2014_0120",214.3144507,"n","nearshore","WE12",2.534959728
"10/15","nearshore1","E0120_3NA","E0120","10/15/14","October",141,"3NA","E140202",8.022,"sample","11:11","11:25","mostly cloudy",5.7,0.7,14.6,11.1,-1.358453971,2.039138394,-1.736965594,0.3,0.1,0.39,4.11,2.911833333,11.27,25.6,18.2,0.9,0.14,7.34,18.55,150.5,6.54,"E2014_0120",214.3144507,"n","nearshore","WE12",2.534959728
"10/15","nearshore1","E0120_53LTR","E0120","10/15/14","October",141,"53LTR","E140202",8.022,"sample","11:11","11:25","mostly cloudy",5.7,0.7,14.6,11.1,-1.358453971,2.039138394,-1.736965594,0.3,0.1,0.39,4.11,2.911833333,11.27,25.6,18.2,0.9,0.14,7.34,18.55,150.5,6.54,"E2014_0120",214.3144507,"n","nearshore","WE12",2.534959728
"10/15","nearshore1","E0120_CNA","E0120","10/15/14","October",141,"CNA","E140202",8.022,"sample","11:11","11:25","mostly cloudy",5.7,0.7,14.6,11.1,-1.358453971,2.039138394,-1.736965594,0.3,0.1,0.39,4.11,2.911833333,11.27,25.6,18.2,0.9,0.14,7.34,18.55,150.5,6.54,"E2014_0120",214.3144507,"n","nearshore","WE12",2.534959728
"10/15","offshore","E0122_100LTR","E0122","10/15/14","October",141,"100LTR","E140204",8.093,"sample","12:13","12:25","mostly sunny",8,1.5,14.6,5.16,1.438292852,2.053111336,-0.888968688,0.54,0.2,2.71,4.15,4.252,13.02,40.1,21,0.6,0.1,19.05,5.37,163,24.25,"E2014_0122",211.6492848,"n","offshore","WE4",3.593239116
"10/15","offshore","E0122_22NA","E0122","10/15/14","October",141,"22NA","E140204",8.093,"sample","12:13","12:25","mostly sunny",8,1.5,14.6,5.16,1.438292852,2.053111336,-0.888968688,0.54,0.2,2.71,4.15,4.252,13.02,40.1,21,0.6,0.1,19.05,5.37,163,24.25,"E2014_0122",211.6492848,"n","offshore","WE4",3.593239116
"10/15","offshore","E0122_3NA","E0122","10/15/14","October",141,"3NA","E140204",8.093,"sample","12:13","12:25","mostly sunny",8,1.5,14.6,5.16,1.438292852,2.053111336,-0.888968688,0.54,0.2,2.71,4.15,4.252,13.02,40.1,21,0.6,0.1,19.05,5.37,163,24.25,"E2014_0122",211.6492848,"n","offshore","WE4",3.593239116
"10/15","offshore","E0122_53LTR","E0122","10/15/14","October",141,"53LTR","E140204",8.093,"sample","12:13","12:25","mostly sunny",8,1.5,14.6,5.16,1.438292852,2.053111336,-0.888968688,0.54,0.2,2.71,4.15,4.252,13.02,40.1,21,0.6,0.1,19.05,5.37,163,24.25,"E2014_0122",211.6492848,"n","offshore","WE4",3.593239116
"10/15","offshore","E0122_CNA","E0122","10/15/14","October",141,"CNA","E140204",8.093,"sample","12:13","12:25","mostly sunny",8,1.5,14.6,5.16,1.438292852,2.053111336,-0.888968688,0.54,0.2,2.71,4.15,4.252,13.02,40.1,21,0.6,0.1,19.05,5.37,163,24.25,"E2014_0122",211.6492848,"n","offshore","WE4",3.593239116
"10/20","nearshore2","E0124_100LTR","E0124","10/20/14","October",146,"100LTR","E140206",8.042,"sample","10:11","10:23","cloudy/rainy",4.8,1,12.5,6.58,1.084064265,2.853995647,NA,0,0.46,2.12,7.23,3.66625,9.16,44.3,16,0.77,0.13,28.34,4.48,161.5,6.57,"E2014_0124",156.6879621,"n","nearshore","WE2",4.339495115
"10/20","nearshore2","E0124_22NA","E0124","10/20/14","October",146,"22NA","E140206",8.042,"sample","10:11","10:23","cloudy/rainy",4.8,1,12.5,6.58,1.084064265,2.853995647,NA,0,0.46,2.12,7.23,3.66625,9.16,44.3,16,0.77,0.13,28.34,4.48,161.5,6.57,"E2014_0124",156.6879621,"n","nearshore","WE2",4.339495115
"10/20","nearshore2","E0124_3NA","E0124","10/20/14","October",146,"3NA","E140206",8.042,"sample","10:11","10:23","cloudy/rainy",4.8,1,12.5,6.58,1.084064265,2.853995647,NA,0,0.46,2.12,7.23,3.66625,9.16,44.3,16,0.77,0.13,28.34,4.48,161.5,6.57,"E2014_0124",156.6879621,"n","nearshore","WE2",4.339495115
"10/20","nearshore2","E0124_53LTR","E0124","10/20/14","October",146,"53LTR","E140206",8.042,"sample","10:11","10:23","cloudy/rainy",4.8,1,12.5,6.58,1.084064265,2.853995647,NA,0,0.46,2.12,7.23,3.66625,9.16,44.3,16,0.77,0.13,28.34,4.48,161.5,6.57,"E2014_0124",156.6879621,"n","nearshore","WE2",4.339495115
"10/20","nearshore2","E0124_CNA","E0124","10/20/14","October",146,"CNA","E140206",8.042,"sample","10:11","10:23","cloudy/rainy",4.8,1,12.5,6.58,1.084064265,2.853995647,NA,0,0.46,2.12,7.23,3.66625,9.16,44.3,16,0.77,0.13,28.34,4.48,161.5,6.57,"E2014_0124",156.6879621,"n","nearshore","WE2",4.339495115
"10/20","nearshore1","E0126_100LTR","E0126","10/20/14","October",146,"100LTR","E140208",7.983,"sample","11:14","11:24","partly cloudy",5.6,0.7,13,9.13,-0.888968688,2.321928095,NA,0,0.38,0.54,5,3.20475,13.27,45.2,20.7,0.5,0.11,24.49,4.46,156.5,5.18,"E2014_0126",178.0787383,"n","nearshore","WE12",3.248366563
"10/20","nearshore1","E0126_22NA","E0126","10/20/14","October",146,"22NA","E140208",7.983,"sample","11:14","11:24","partly cloudy",5.6,0.7,13,9.13,-0.888968688,2.321928095,NA,0,0.38,0.54,5,3.20475,13.27,45.2,20.7,0.5,0.11,24.49,4.46,156.5,5.18,"E2014_0126",178.0787383,"n","nearshore","WE12",3.248366563
"10/20","nearshore1","E0126_53LTR","E0126","10/20/14","October",146,"53LTR","E140208",7.983,"sample","11:14","11:24","partly cloudy",5.6,0.7,13,9.13,-0.888968688,2.321928095,NA,0,0.38,0.54,5,3.20475,13.27,45.2,20.7,0.5,0.11,24.49,4.46,156.5,5.18,"E2014_0126",178.0787383,"n","nearshore","WE12",3.248366563
"10/20","nearshore1","E0126_CNA","E0126","10/20/14","October",146,"CNA","E140208",7.983,"sample","11:14","11:24","partly cloudy",5.6,0.7,13,9.13,-0.888968688,2.321928095,NA,0,0.38,0.54,5,3.20475,13.27,45.2,20.7,0.5,0.11,24.49,4.46,156.5,5.18,"E2014_0126",178.0787383,"n","nearshore","WE12",3.248366563
"10/20","offshore","E0128_100LTR","E0128","10/20/14","October",146,"100LTR","E140210/218",7.979,"sample","12:11","12:23","cloudy",7.7,1.7,13.1,2.83,-2.120294234,0.475084883,NA,0,0.15,0.23,1.39,1.9765,0.29,11.9,2.6,0.23,0.04,9.33,4.47,197,7.66,"E2014_0128",188.689771,"n","offshore","WE4",1.353113304
"10/20","offshore","E0128_22NA","E0128","10/20/14","October",146,"22NA","E140210/218",7.979,"sample","12:11","12:23","cloudy",7.7,1.7,13.1,2.83,-2.120294234,0.475084883,NA,0,0.15,0.23,1.39,1.9765,0.29,11.9,2.6,0.23,0.04,9.33,4.47,197,7.66,"E2014_0128",188.689771,"n","offshore","WE4",1.353113304
"10/20","offshore","E0128_3NA","E0128","10/20/14","October",146,"3NA","E140210/218",7.979,"sample","12:11","12:23","cloudy",7.7,1.7,13.1,2.83,-2.120294234,0.475084883,NA,0,0.15,0.23,1.39,1.9765,0.29,11.9,2.6,0.23,0.04,9.33,4.47,197,7.66,"E2014_0128",188.689771,"n","offshore","WE4",1.353113304
"10/20","offshore","E0128_CNA","E0128","10/20/14","October",146,"CNA","E140210/218",7.979,"sample","12:11","12:23","cloudy",7.7,1.7,13.1,2.83,-2.120294234,0.475084883,NA,0,0.15,0.23,1.39,1.9765,0.29,11.9,2.6,0.23,0.04,9.33,4.47,197,7.66,"E2014_0128",188.689771,"n","offshore","WE4",1.353113304
"10/27","nearshore2","E0130_100LTR","E0130","10/27/14","October",153,"100LTR","E140212",NA,"sample","10:15","10:30","cloudy",5,1.7,12.1,5.99,-3.058893689,1.704871964,NA,0,0.28,0.12,3.26,3.2435,8.52,38.9,18.6,0.49,0.06,20.37,3.14,162.5,3.72,"E2014_0130",131.0076975,"n","nearshore","WE2",3.962923643
"10/27","nearshore2","E0130_22NA","E0130","10/27/14","October",153,"22NA","E140212",NA,"sample","10:15","10:30","cloudy",5,1.7,12.1,5.99,-3.058893689,1.704871964,NA,0,0.28,0.12,3.26,3.2435,8.52,38.9,18.6,0.49,0.06,20.37,3.14,162.5,3.72,"E2014_0130",131.0076975,"n","nearshore","WE2",3.962923643
"10/27","nearshore2","E0130_3NA","E0130","10/27/14","October",153,"3NA","E140212",NA,"sample","10:15","10:30","cloudy",5,1.7,12.1,5.99,-3.058893689,1.704871964,NA,0,0.28,0.12,3.26,3.2435,8.52,38.9,18.6,0.49,0.06,20.37,3.14,162.5,3.72,"E2014_0130",131.0076975,"n","nearshore","WE2",3.962923643
"10/27","nearshore2","E0130_53LTR","E0130","10/27/14","October",153,"53LTR","E140212",NA,"sample","10:15","10:30","cloudy",5,1.7,12.1,5.99,-3.058893689,1.704871964,NA,0,0.28,0.12,3.26,3.2435,8.52,38.9,18.6,0.49,0.06,20.37,3.14,162.5,3.72,"E2014_0130",131.0076975,"n","nearshore","WE2",3.962923643
"10/27","nearshore2","E0130_CNA","E0130","10/27/14","October",153,"CNA","E140212",NA,"sample","10:15","10:30","cloudy",5,1.7,12.1,5.99,-3.058893689,1.704871964,NA,0,0.28,0.12,3.26,3.2435,8.52,38.9,18.6,0.49,0.06,20.37,3.14,162.5,3.72,"E2014_0130",131.0076975,"n","nearshore","WE2",3.962923643
"10/27","nearshore1","E0132_100LTR","E0132","10/27/14","October",153,"100LTR","E140214",NA,"sample","11:30","11:42","cloudy",6,0.9,12.2,6.17,-2.556393349,2.295723025,NA,0,0.19,0.17,4.91,3.0794,6.56,31.3,15.3,0.5,0.07,16,4.45,161.5,0.1,"E2014_0132",231.1136556,"n","nearshore","WE12",3.061299909
"10/27","nearshore1","E0132_22NA","E0132","10/27/14","October",153,"22NA","E140214",NA,"sample","11:30","11:42","cloudy",6,0.9,12.2,6.17,-2.556393349,2.295723025,NA,0,0.19,0.17,4.91,3.0794,6.56,31.3,15.3,0.5,0.07,16,4.45,161.5,0.1,"E2014_0132",231.1136556,"n","nearshore","WE12",3.061299909
"10/27","nearshore1","E0132_3NA","E0132","10/27/14","October",153,"3NA","E140214",NA,"sample","11:30","11:42","cloudy",6,0.9,12.2,6.17,-2.556393349,2.295723025,NA,0,0.19,0.17,4.91,3.0794,6.56,31.3,15.3,0.5,0.07,16,4.45,161.5,0.1,"E2014_0132",231.1136556,"n","nearshore","WE12",3.061299909
"10/27","nearshore1","E0132_53LTR","E0132","10/27/14","October",153,"53LTR","E140214",NA,"sample","11:30","11:42","cloudy",6,0.9,12.2,6.17,-2.556393349,2.295723025,NA,0,0.19,0.17,4.91,3.0794,6.56,31.3,15.3,0.5,0.07,16,4.45,161.5,0.1,"E2014_0132",231.1136556,"n","nearshore","WE12",3.061299909
"10/27","nearshore1","E0132_CNA","E0132","10/27/14","October",153,"CNA","E140214",NA,"sample","11:30","11:42","cloudy",6,0.9,12.2,6.17,-2.556393349,2.295723025,NA,0,0.19,0.17,4.91,3.0794,6.56,31.3,15.3,0.5,0.07,16,4.45,161.5,0.1,"E2014_0132",231.1136556,"n","nearshore","WE12",3.061299909
"10/27","offshore","E0134_100LTR","E0134","10/27/14","October",153,"100LTR","E140216",NA,"sample","12:43","12:57","partly sunny",8.1,3.5,12.2,0.76,NA,0.189033824,NA,0,0,0,1.14,2.16,3.05,11.9,7.7,0.14,0.01,4.14,3.58,199,58.2,"E2014_0134",272.035205,"n","offshore","WE4",1.534045825
"10/27","offshore","E0134_22NA","E0134","10/27/14","October",153,"22NA","E140216",NA,"sample","12:43","12:57","partly sunny",8.1,3.5,12.2,0.76,NA,0.189033824,NA,0,0,0,1.14,2.16,3.05,11.9,7.7,0.14,0.01,4.14,3.58,199,58.2,"E2014_0134",272.035205,"n","offshore","WE4",1.534045825
"10/27","offshore","E0134_3NA","E0134","10/27/14","October",153,"3NA","E140216",NA,"sample","12:43","12:57","partly sunny",8.1,3.5,12.2,0.76,NA,0.189033824,NA,0,0,0,1.14,2.16,3.05,11.9,7.7,0.14,0.01,4.14,3.58,199,58.2,"E2014_0134",272.035205,"n","offshore","WE4",1.534045825
"10/27","offshore","E0134_CNA","E0134","10/27/14","October",153,"CNA","E140216",NA,"sample","12:43","12:57","partly sunny",8.1,3.5,12.2,0.76,NA,0.189033824,NA,0,0,0,1.14,2.16,3.05,11.9,7.7,0.14,0.01,4.14,3.58,199,58.2,"E2014_0134",272.035205,"n","offshore","WE4",1.534045825
"11/3","nearshore2","E0136_100LTR","E0136","11/3/14","November",160,"100LTR","E140219",NA,"sample","10:56","11:18","sunny",4.6,0.2,8.9,36.2,-4.058893689,1.570462931,NA,0,0.14,NA,2.97,2.961166667,15.6,95.9,23.5,1.28,0.12,72.37,1.66,197.5,69.57,"E2014_0136",522.8830441,"n","nearshore","WE2",NA
"11/3","nearshore2","E0136_22NA","E0136","11/3/14","November",160,"22NA","E140219",NA,"sample","10:56","11:18","sunny",4.6,0.2,8.9,36.2,-4.058893689,1.570462931,NA,0,0.14,NA,2.97,2.961166667,15.6,95.9,23.5,1.28,0.12,72.37,1.66,197.5,69.57,"E2014_0136",522.8830441,"n","nearshore","WE2",NA
"11/3","nearshore2","E0136_3NA","E0136","11/3/14","November",160,"3NA","E140219",NA,"sample","10:56","11:18","sunny",4.6,0.2,8.9,36.2,-4.058893689,1.570462931,NA,0,0.14,NA,2.97,2.961166667,15.6,95.9,23.5,1.28,0.12,72.37,1.66,197.5,69.57,"E2014_0136",522.8830441,"n","nearshore","WE2",NA
"11/3","nearshore2","E0136_CNA","E0136","11/3/14","November",160,"CNA","E140219",NA,"sample","10:56","11:18","sunny",4.6,0.2,8.9,36.2,-4.058893689,1.570462931,NA,0,0.14,NA,2.97,2.961166667,15.6,95.9,23.5,1.28,0.12,72.37,1.66,197.5,69.57,"E2014_0136",522.8830441,"n","nearshore","WE2",NA
"11/3","nearshore1","E0138_100LTR","E0138","11/3/14","November",160,"100LTR","E140221",NA,"sample","12:15","12:40","sunny",5.7,0.2,9.2,105,-2.395928676,2.87774425,NA,0,0.16,NA,7.35,3.0265,13.96,216.9,22.2,3.94,0.63,194.72,3.22,183.5,11.73,"E2014_0138",413.4252926,"n","nearshore","WE12",NA
"11/3","nearshore1","E0138_22NA","E0138","11/3/14","November",160,"22NA","E140221",NA,"sample","12:15","12:40","sunny",5.7,0.2,9.2,105,-2.395928676,2.87774425,NA,0,0.16,NA,7.35,3.0265,13.96,216.9,22.2,3.94,0.63,194.72,3.22,183.5,11.73,"E2014_0138",413.4252926,"n","nearshore","WE12",NA
"11/3","nearshore1","E0138_3NA","E0138","11/3/14","November",160,"3NA","E140221",NA,"sample","12:15","12:40","sunny",5.7,0.2,9.2,105,-2.395928676,2.87774425,NA,0,0.16,NA,7.35,3.0265,13.96,216.9,22.2,3.94,0.63,194.72,3.22,183.5,11.73,"E2014_0138",413.4252926,"n","nearshore","WE12",NA
"11/3","nearshore1","E0138_53LTR","E0138","11/3/14","November",160,"53LTR","E140221",NA,"sample","12:15","12:40","sunny",5.7,0.2,9.2,105,-2.395928676,2.87774425,NA,0,0.16,NA,7.35,3.0265,13.96,216.9,22.2,3.94,0.63,194.72,3.22,183.5,11.73,"E2014_0138",413.4252926,"n","nearshore","WE12",NA
"11/3","nearshore1","E0138_CNA","E0138","11/3/14","November",160,"CNA","E140221",NA,"sample","12:15","12:40","sunny",5.7,0.2,9.2,105,-2.395928676,2.87774425,NA,0,0.16,NA,7.35,3.0265,13.96,216.9,22.2,3.94,0.63,194.72,3.22,183.5,11.73,"E2014_0138",413.4252926,"n","nearshore","WE12",NA
